gen,best_score,mean_score,median_score,std_score,avg_trades,best_trades,best_cagr,best_sharpe,best_sortino,best_pf,best_maxdd,best_calmar,best_expectancy
124,2.4958269948159253,1.6979156143762018,1.9676121817698426,0.8003156772699374,35.55,43,3.0,5.0,5.0,10.0,0.00033323150628650043,9002.750170389676,253.11114508627043
125,2.4958269948159253,1.7079271887798535,2.137073670003087,0.8485713656420176,32.625,43,3.0,5.0,5.0,10.0,0.00033323150628650043,9002.750170389676,253.11114508627043
126,2.4958269948159253,1.8413109421892508,2.1099053316090277,0.7645245221266201,35.21666666666667,43,3.0,5.0,5.0,10.0,0.00033323150628650043,9002.750170389676,253.11114508627043
127,2.4958269948159253,1.671852932510051,1.9608657662374567,0.8275157107033712,34.25,43,3.0,5.0,5.0,10.0,0.00033323150628650043,9002.750170389676,253.11114508627043
128,2.4958269948159253,1.7596086990275759,2.169874678993568,0.8217019235222413,34.325,43,3.0,5.0,5.0,10.0,0.00033323150628650043,9002.750170389676,253.11114508627043
129,2.4958269948159253,1.7431637151284542,2.1290838950582733,0.80642998186345,33.21666666666667,43,3.0,5.0,5.0,10.0,0.00033323150628650043,9002.750170389676,253.11114508627043
130,2.4958269948159253,1.4727872823414392,1.4878350287262112,0.8828238034396313,32.291666666666664,43,3.0,5.0,5.0,10.0,0.00033323150628650043,9002.750170389676,253.11114508627043
131,2.4958908141972804,1.7046757590372117,2.12940774121782,0.8341389266560333,35.4,43,3.0,5.0,5.0,10.0,0.00033529297905805907,8947.398804555709,250.27963567343087
132,2.4958908141972804,1.7213479688579496,1.9626930835711978,0.8000838294097167,36.291666666666664,43,3.0,5.0,5.0,10.0,0.00033529297905805907,8947.398804555709,250.27963567343087
133,2.4958908141972804,1.7754626013204993,2.20012857014956,0.819513162917022,36.55,43,3.0,5.0,5.0,10.0,0.00033529297905805907,8947.398804555709,250.27963567343087
134,2.4958908141972804,1.7841832306478973,2.1462433634239355,0.7747716814567724,36.6,43,3.0,5.0,5.0,10.0,0.00033529297905805907,8947.398804555709,250.27963567343087
135,2.4958908141972804,1.7931554516622512,2.1459318460911376,0.7678446479146762,35.30833333333333,43,3.0,5.0,5.0,10.0,0.00033529297905805907,8947.398804555709,250.27963567343087
136,2.4958908141972804,1.8620332146481122,2.2589515519483054,0.7449658080244834,36.96666666666667,43,3.0,5.0,5.0,10.0,0.00033529297905805907,8947.398804555709,250.27963567343087
137,2.4958908141972804,1.650714445372348,1.985017074719357,0.843602716175342,35.766666666666666,43,3.0,5.0,5.0,10.0,0.00033529297905805907,8947.398804555709,250.27963567343087
138,2.4958908141972804,1.702684255528298,2.1509313369111513,0.8588024272367021,34.09166666666667,43,3.0,5.0,5.0,10.0,0.00033529297905805907,8947.398804555709,250.27963567343087
139,2.495951287252865,1.7910585535487467,2.0959738249893305,0.7550144815895905,37.575,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
140,2.495951287252865,1.6892852857078433,2.017530372267806,0.8249397088465086,33.25833333333333,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
141,2.495951287252865,1.644273682126945,1.9680319938744057,0.8555084796856689,31.866666666666667,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
142,2.495951287252865,1.7518780276699664,1.979996475559986,0.768633861676666,39.65,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
143,2.495951287252865,1.7967645332516764,2.1115072475764394,0.7811551760573106,34.041666666666664,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
144,2.495951287252865,1.7454094801546811,1.905047747492343,0.766283444407788,36.94166666666667,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
145,2.495951287252865,1.8490232779380598,2.151582531615848,0.7499971071385867,40.666666666666664,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
146,2.495951287252865,1.614028804162112,1.7684581822401912,0.829183301565685,36.025,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
147,2.495951287252865,1.7357714247267118,2.1131499107155376,0.8159931768359001,39.44166666666667,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
148,2.495951287252865,1.725540536576868,2.0654500766353316,0.8017327053895397,37.96666666666667,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
149,2.495951287252865,1.7517114252279253,1.9523471560900345,0.7825019601389457,38.175,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
150,2.495951287252865,1.8068652734029098,2.221205768093429,0.8209189894624865,38.65833333333333,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
151,2.495951287252865,1.7680652087339668,2.0472658018798526,0.7828488319905865,34.44166666666667,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
152,2.495951287252865,1.7907599596818813,2.0708284287761556,0.740676776738533,39.825,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
153,2.495951287252865,1.8018458374671442,2.0802872061548845,0.7778234025827486,36.208333333333336,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
154,2.495951287252865,1.70628347199039,1.9137838637057363,0.816546156359547,33.108333333333334,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
155,2.495951287252865,1.8332352109214236,2.190231282348151,0.7607544997320067,39.55833333333333,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
156,2.496096140113731,1.8062771178186214,2.0889146058896606,0.7778105076138725,38.775,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
157,2.496096140113731,1.7549023639932844,2.214696253853985,0.8365139111212901,37.68333333333333,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
158,2.496096140113731,1.6543581369268547,1.7951183310481484,0.8081832661283745,38.34166666666667,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
159,2.496096140113731,1.7661766181238474,2.1863100942707248,0.8177130383274259,36.725,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
160,2.496096140113731,1.7475518268494576,2.111061911431098,0.8115348023885134,34.983333333333334,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
161,2.496096140113731,1.8644285295936356,2.1340359814110963,0.7089461779163203,36.68333333333333,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
162,2.496096140113731,1.649890680038923,1.8932233285254005,0.82483151709184,34.891666666666666,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
163,2.496096140113731,1.6966016183606778,2.0750487357763534,0.8389018447261399,35.09166666666667,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
164,2.496096140113731,1.7321717455842396,2.0421172239044907,0.7771070410182144,35.9,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
165,2.496096140113731,1.7495340130091603,2.156887984719876,0.8317686424632775,34.65,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
166,2.496096140113731,1.647103539277986,1.7961380508155638,0.8506161238175537,31.066666666666666,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
167,2.496096140113731,1.6508091332904717,2.0266803839526784,0.8947773949348637,32.575,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
168,2.496096140113731,1.740473283936535,2.0926839939991124,0.7943138687206656,35.875,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
169,2.496096140113731,1.7469130503146744,2.026620592815802,0.8084424394895916,35.858333333333334,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
170,2.496096140113731,1.7419325359685118,2.092777849700181,0.7871796268189747,40.8,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
171,2.496096140113731,1.6429007462032494,1.8342006522602428,0.8394328277897899,36.125,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
172,2.496096140113731,1.7424109081419847,2.1636812695393806,0.8252044170561691,37.541666666666664,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
173,2.496096140113731,1.7585886000419038,2.106022173220124,0.7645168287800155,39.875,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
174,2.496096140113731,1.7690442577537993,2.0986133734581554,0.7948181984509619,37.05833333333333,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
175,2.496096140113731,1.6704804817947831,1.9331621320269134,0.8179761390447771,37.24166666666667,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
176,2.496096140113731,1.6929246011771446,2.090500482572448,0.8273503327382125,37.55,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
177,2.496096140113731,1.7261256260584708,2.0184667076922858,0.8023202529616823,37.141666666666666,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
178,2.496096140113731,1.7677538670053081,2.1631007736874523,0.7831142385977428,36.675,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
179,2.496096140113731,1.7704006476064804,2.1702536981147404,0.8369977213797349,35.25,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
180,2.496096140113731,1.7261818388306098,2.0744700772467066,0.8525245777655225,35.675,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
181,2.496096140113731,1.7552110296737728,2.097989190875568,0.8055006379742438,36.225,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
182,2.496096140113731,1.655586664683899,1.9266707880155192,0.8311978826014926,32.36666666666667,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
183,2.496096140113731,1.768331626697118,2.0784433503162627,0.7765990939495914,37.166666666666664,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
184,2.496096140113731,1.6651273759452745,1.9623086350551557,0.8550667546738396,36.275,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
185,2.496096140113731,1.6933382160012276,1.997540476430206,0.807699712795468,37.0,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
186,2.496096140113731,1.738086389058403,1.9827112740380688,0.7840425399975913,33.475,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
187,2.496096140113731,1.7322843032507673,2.0558077798534637,0.7970674907401312,36.275,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
188,2.496096140113731,1.8388854699591666,2.1588445524334494,0.7610799737561358,34.916666666666664,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
189,2.496096140113731,1.689294848329159,1.9442078574583912,0.8204163979160691,32.50833333333333,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
190,2.496096140113731,1.74296596845945,1.977618463187353,0.754476947464743,36.625,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
191,2.496096140113731,1.786630643565341,2.166322522992994,0.8234655797659306,38.80833333333333,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
192,2.496096140113731,1.7260085556522038,2.1035233279014203,0.841943295177734,36.125,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
193,2.496096140113731,1.800882212667655,2.1089843422240087,0.7590783560185654,39.2,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
194,2.496096140113731,1.7298412518677408,2.028108485554152,0.8138951833606703,36.05,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
195,2.496096140113731,1.7747068279414004,2.203325331876934,0.8533538554254343,39.06666666666667,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
196,2.496096140113731,1.6436666051846485,1.8182209273870726,0.8049441014717762,36.93333333333333,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
197,2.496096140113731,1.7645275835089982,2.1695409398537153,0.8216826594382065,37.19166666666667,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
198,2.496096140113731,1.6457958210499541,1.9215814642444085,0.8271800225566482,39.40833333333333,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
199,2.496096140113731,1.7980913034842,2.1013279479727713,0.7684009777557369,41.858333333333334,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
200,2.4961296628024674,1.7690897377550499,2.1561828378923513,0.8221264758440942,37.625,44,3.0,5.0,5.0,10.0,0.0003232313651388167,9281.277510651244,239.08638982022975
201,2.4961296628024674,1.6024593603901371,1.6967243415778142,0.8297564901477346,34.5,44,3.0,5.0,5.0,10.0,0.0003232313651388167,9281.277510651244,239.08638982022975
202,2.4961296628024674,1.6730296886743088,1.9536071925215839,0.8256835851639756,34.141666666666666,44,3.0,5.0,5.0,10.0,0.0003232313651388167,9281.277510651244,239.08638982022975
203,2.4961296628024674,1.6859261639016054,1.9424764836338069,0.8105841075834247,36.65833333333333,44,3.0,5.0,5.0,10.0,0.0003232313651388167,9281.277510651244,239.08638982022975
204,2.4961296628024674,1.699516564004999,1.9120269649873824,0.7968838445885622,35.325,44,3.0,5.0,5.0,10.0,0.0003232313651388167,9281.277510651244,239.08638982022975
205,2.4961296628024674,1.7737234391007726,2.0901407593178907,0.7711336240019964,39.25833333333333,44,3.0,5.0,5.0,10.0,0.0003232313651388167,9281.277510651244,239.08638982022975
206,2.4961296628024674,1.7549588148843498,1.9899182500863482,0.735809045614074,40.016666666666666,44,3.0,5.0,5.0,10.0,0.0003232313651388167,9281.277510651244,239.08638982022975
207,2.4961296628024674,1.783955698977733,2.0656905146836455,0.7673932029168195,38.45,44,3.0,5.0,5.0,10.0,0.0003232313651388167,9281.277510651244,239.08638982022975
208,2.496135042278457,1.8399967971990328,2.294266006010928,0.7731735396312952,34.31666666666667,44,3.0,5.0,5.0,10.0,0.0003270517868283454,9172.859225424638,241.91613402106913
209,2.496140312274185,1.6986385568063633,1.9914804901987033,0.7880021565262254,35.625,44,3.0,5.0,5.0,10.0,0.0003164162689557741,9481.181261319132,235.23211434259628
210,2.496140312274185,1.7219712742151776,1.982402611761625,0.7978652942564189,36.825,44,3.0,5.0,5.0,10.0,0.0003164162689557741,9481.181261319132,235.23211434259628
211,2.496140312274185,1.7302146271141159,2.1315176678344696,0.8160811617135354,41.88333333333333,44,3.0,5.0,5.0,10.0,0.0003164162689557741,9481.181261319132,235.23211434259628
212,2.496140312274185,1.8305731209516938,2.287022725063804,0.7928666343630341,37.825,44,3.0,5.0,5.0,10.0,0.0003164162689557741,9481.181261319132,235.23211434259628
213,2.496140312274185,1.7785466218901036,2.1626743286909633,0.7961547093841964,37.375,44,3.0,5.0,5.0,10.0,0.0003164162689557741,9481.181261319132,235.23211434259628
214,2.496140312274185,1.788458408061137,2.0521729710919834,0.7548866831166532,38.608333333333334,44,3.0,5.0,5.0,10.0,0.0003164162689557741,9481.181261319132,235.23211434259628
215,2.496140312274185,1.7529250700603172,2.0185936211177977,0.7923146994091039,34.425,44,3.0,5.0,5.0,10.0,0.0003164162689557741,9481.181261319132,235.23211434259628
216,2.496140312274185,1.6417364055665773,1.83144088156407,0.7921306802059425,34.55,44,3.0,5.0,5.0,10.0,0.0003164162689557741,9481.181261319132,235.23211434259628
217,2.496140312274185,1.7718566762612293,2.0729736588433267,0.7703102768963546,39.95,44,3.0,5.0,5.0,10.0,0.0003164162689557741,9481.181261319132,235.23211434259628
218,2.496140312274185,1.7490819209151094,2.1036444463154287,0.8124735487536525,38.13333333333333,44,3.0,5.0,5.0,10.0,0.0003164162689557741,9481.181261319132,235.23211434259628
219,2.496140312274185,1.7382243246826443,1.9678018078736494,0.7746932899910438,35.0,44,3.0,5.0,5.0,10.0,0.0003164162689557741,9481.181261319132,235.23211434259628
220,2.496140312274185,1.7237171324149072,2.131706111412191,0.8299505142769348,32.625,44,3.0,5.0,5.0,10.0,0.0003164162689557741,9481.181261319132,235.23211434259628
221,2.496140312274185,1.7336022449685258,2.069891652983838,0.804449723820003,36.791666666666664,44,3.0,5.0,5.0,10.0,0.0003164162689557741,9481.181261319132,235.23211434259628
222,2.496140312274185,1.7345051869883519,2.0277380871368367,0.788897189427546,34.525,44,3.0,5.0,5.0,10.0,0.0003164162689557741,9481.181261319132,235.23211434259628
223,2.496140312274185,1.6699705376195786,1.879448876595616,0.8293689868935765,36.50833333333333,44,3.0,5.0,5.0,10.0,0.0003164162689557741,9481.181261319132,235.23211434259628
224,2.496140312274185,1.7164155416464042,2.063516091065565,0.8105055916330511,38.766666666666666,44,3.0,5.0,5.0,10.0,0.0003164162689557741,9481.181261319132,235.23211434259628
225,2.496140312274185,1.7108680083162144,1.8363984085630234,0.7678236422657945,36.416666666666664,44,3.0,5.0,5.0,10.0,0.0003164162689557741,9481.181261319132,235.23211434259628
226,2.4961463517411833,1.6632796422041585,1.9156337206898173,0.8394875588477803,34.31666666666667,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
227,2.4961463517411833,1.756814783063904,2.1097423048205743,0.7869597269518734,38.175,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
228,2.4961463517411833,1.7074612390534045,2.0335673725709436,0.7897589378428053,40.333333333333336,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
229,2.4961463517411833,1.7241731319039724,2.096689856082173,0.8233064321495349,38.78333333333333,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
230,2.4961463517411833,1.8082605883839185,2.026267841434625,0.7241282183356487,42.65,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
231,2.4961463517411833,1.742397511911255,2.0977231122899562,0.7736845706374479,36.791666666666664,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
232,2.4961463517411833,1.7278819293693246,2.011765944393836,0.7851083669582535,40.525,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
233,2.4961463517411833,1.6282116683519239,1.917787835220132,0.8226808810578458,36.833333333333336,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
234,2.4961463517411833,1.8307924795094799,2.148921728681311,0.7459095125714404,41.708333333333336,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
235,2.4961463517411833,1.92898652843123,2.2681816177328766,0.7441746517369683,41.18333333333333,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
236,2.4961463517411833,1.7698600538570142,2.0710288987266376,0.7720661975755665,36.041666666666664,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
237,2.4961463517411833,1.6494922224999693,1.6692063122201217,0.7905763574377466,36.375,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
238,2.4961463517411833,1.7637453384215447,2.101892406710647,0.7989814061176977,39.36666666666667,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
239,2.4961463517411833,1.7144241418051194,2.0442145959443088,0.8084193323692814,35.983333333333334,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
240,2.4961463517411833,1.8730992766851642,2.238688254268758,0.7498810796326513,39.166666666666664,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
241,2.4961463517411833,1.7189998947527652,2.1287043504139476,0.8267586458287856,37.06666666666667,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
242,2.4961463517411833,1.781915699009255,2.1103062453014445,0.7723091998675257,35.25833333333333,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
243,2.4961463517411833,1.6881337966230532,1.983503682153089,0.8092424299100757,35.43333333333333,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
244,2.4961463517411833,1.8187461395646394,2.1670366284706644,0.7378558868261538,37.891666666666666,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
245,2.4961463517411833,1.7455798698766936,1.9841411882182032,0.7525422165006966,38.375,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
246,2.4961463517411833,1.537827418329484,1.5820231327039942,0.7983542767001743,37.45,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
247,2.4961463517411833,1.683016600494123,1.8424328869544955,0.777094023177047,37.78333333333333,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
248,2.4961463517411833,1.794903910637305,2.041099805101707,0.7548434088765783,41.208333333333336,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
249,2.4961463517411833,1.776778297906986,2.0613248579469667,0.7590683942299363,40.275,43,3.0,5.0,5.0,10.0,0.00031357029620874215,9567.23272667037,232.05574371058495
